phage	codon_distance	type
GCF_019428505.1.fna--virus-3.txt	0.18079	SdTVs
GCF_019428505.1.fna--virus-2.txt	0.278016	SdTVs
GCF_019428505.1.fna--virus-1.txt	0.19061	SdTVs
GCF_021397625.1.fna--virus-1.txt	0.164395	SdTVs
GCF_036598075.1.fna--virus-3.txt	0.203613	SdTVs
GCF_036598075.1.fna--virus-4.txt	0.240777	SdTVs
GCF_036598075.1.fna--virus-2.txt	0.285659	SdTVs
GCF_036598075.1.fna--virus-1.txt	0.202121	SdTVs
GCF_041930345.1.fna--virus-3.txt	0.183953	SdTVs
GCF_041930345.1.fna--virus-4.txt	0.161766	SdTVs
GCF_041930345.1.fna--virus-2.txt	0.182803	SdTVs
GCF_041930345.1.fna--virus-1.txt	0.219787	SdTVs
GCF_024532265.1.fna--virus-1.txt	0.167882	SdTVs
GCF_028471885.1.fna--virus-1.txt	0.282555	SdTVs
GCF_029873555.1.fna--virus-8.txt	0.193815	SdTVs
GCF_029873555.1.fna--virus-3.txt	0.138344	SdTVs
GCF_029873555.1.fna--virus-9.txt	0.187657	SdTVs
GCF_029873555.1.fna--virus-11.txt	0.203858	SdTVs
GCF_029873555.1.fna--virus-7.txt	0.208882	SdTVs
GCF_029873555.1.fna--virus-5.txt	0.160641	SdTVs
GCF_029873555.1.fna--virus-4.txt	0.168261	SdTVs
GCF_029873555.1.fna--virus-6.txt	0.186355	SdTVs
GCF_029873555.1.fna--virus-2.txt	0.151402	SdTVs
GCF_029873555.1.fna--virus-1.txt	0.217169	SdTVs
GCF_029873555.1.fna--virus-10.txt	0.15959	SdTVs
GCF_002761155.1.fna--virus-3.txt	0.2859	SdTVs
GCF_002761155.1.fna--virus-2.txt	0.232085	SdTVs
GCF_002761155.1.fna--virus-1.txt	0.265515	SdTVs
GCF_015277575.1.fna--virus-1.txt	0.162792	SdTVs
GCF_036687425.1.fna--virus-2.txt	0.201335	SdTVs
GCF_036687425.1.fna--virus-1.txt	0.222736	SdTVs
GCF_014274185.1.fna--virus-1.txt	0.233482	SdTVs
GCF_001721185.1.fna--virus-3.txt	0.156215	SdTVs
GCF_001721185.1.fna--virus-7.txt	0.264865	SdTVs
GCF_001721185.1.fna--virus-5.txt	0.214621	SdTVs
GCF_001721185.1.fna--virus-4.txt	0.170335	SdTVs
GCF_001721185.1.fna--virus-6.txt	0.221777	SdTVs
GCF_001721185.1.fna--virus-2.txt	0.180527	SdTVs
GCF_001721185.1.fna--virus-1.txt	0.168262	SdTVs
GCF_018279225.1.fna--virus-2.txt	0.124264	SdTVs
GCF_018279225.1.fna--virus-1.txt	0.165995	SdTVs
GCF_029889725.1.fna--virus-2.txt	0.391799	SdTVs
GCF_029889725.1.fna--virus-1.txt	0.178745	SdTVs
GCF_019458445.1.fna--virus-1.txt	0.218184	SdTVs
GCF_035666315.1.fna--virus-2.txt	0.182255	SdTVs
GCF_035666315.1.fna--virus-1.txt	0.172657	SdTVs
GCF_013425935.1.fna--virus-2.txt	0.170683	SdTVs
GCF_013425935.1.fna--virus-1.txt	0.22284	SdTVs
GCF_015534995.1.fna--virus-1.txt	0.226002	SdTVs
GCF_036820215.1.fna--virus-3.txt	0.216611	SdTVs
GCF_036820215.1.fna--virus-4.txt	0.250217	SdTVs
GCF_036820215.1.fna--virus-2.txt	0.164496	SdTVs
GCF_036820215.1.fna--virus-1.txt	0.217287	SdTVs
GCF_016452125.1.fna--virus-3.txt	0.301998	SdTVs
GCF_016452125.1.fna--virus-2.txt	0.177352	SdTVs
GCF_016452125.1.fna--virus-1.txt	0.156411	SdTVs
GCF_000750315.1.fna--virus-3.txt	0.295326	SdTVs
GCF_000750315.1.fna--virus-5.txt	0.187073	SdTVs
GCF_000750315.1.fna--virus-4.txt	0.186413	SdTVs
GCF_000750315.1.fna--virus-6.txt	0.260635	SdTVs
GCF_000750315.1.fna--virus-2.txt	0.264796	SdTVs
GCF_000750315.1.fna--virus-1.txt	0.296349	SdTVs
GCF_030142865.1.fna--virus-1.txt	0.260493	SdTVs
GCF_030284585.1.fna--virus-3.txt	0.133325	SdTVs
GCF_030284585.1.fna--virus-2.txt	0.153703	SdTVs
GCF_030284585.1.fna--virus-1.txt	0.133942	SdTVs
GCF_000499465.1.fna--virus-3.txt	0.214476	SdTVs
GCF_000499465.1.fna--virus-2.txt	0.156066	SdTVs
GCF_000499465.1.fna--virus-1.txt	0.178878	SdTVs
GCF_022811545.1.fna--virus-1.txt	0.226017	SdTVs
GCF_014216555.1.fna--virus-3.txt	0.22869	SdTVs
GCF_014216555.1.fna--virus-2.txt	0.26274	SdTVs
GCF_014216555.1.fna--virus-1.txt	0.21255	SdTVs
GCF_041315895.1.fna--virus-1.txt	0.226443	SdTVs
GCF_026506335.1.fna--virus-1.txt	0.177445	SdTVs
GCF_002180335.1.fna--virus-1.txt	0.146411	SdTVs
GCF_019443265.1.fna--virus-1.txt	0.183073	SdTVs
GCF_015290925.1.fna--virus-2.txt	0.196606	SdTVs
GCF_015290925.1.fna--virus-1.txt	0.199244	SdTVs
GCF_003432165.1.fna--virus-3.txt	0.302432	SdTVs
GCF_003432165.1.fna--virus-7.txt	0.206669	SdTVs
GCF_003432165.1.fna--virus-5.txt	0.224526	SdTVs
GCF_003432165.1.fna--virus-4.txt	0.245535	SdTVs
GCF_003432165.1.fna--virus-6.txt	0.21235	SdTVs
GCF_003432165.1.fna--virus-2.txt	0.38587	SdTVs
GCF_003432165.1.fna--virus-1.txt	0.1953	SdTVs
GCF_008632415.1.fna--virus-2.txt	0.202703	SdTVs
GCF_008632415.1.fna--virus-1.txt	0.1779	SdTVs
GCF_004141955.1.fna--virus-3.txt	0.155053	SdTVs
GCF_004141955.1.fna--virus-2.txt	0.229515	SdTVs
GCF_004141955.1.fna--virus-1.txt	0.251905	SdTVs
GCF_001632245.1.fna--virus-3.txt	0.119838	SdTVs
GCF_001632245.1.fna--virus-5.txt	0.161231	SdTVs
GCF_001632245.1.fna--virus-4.txt	0.318073	SdTVs
GCF_001632245.1.fna--virus-2.txt	0.169846	SdTVs
GCF_001632245.1.fna--virus-1.txt	0.124038	SdTVs
GCF_028893395.1.fna--virus-3.txt	0.168825	SdTVs
GCF_028893395.1.fna--virus-2.txt	0.21516	SdTVs
GCF_028893395.1.fna--virus-1.txt	0.210613	SdTVs
GCF_022029835.1.fna--virus-1.txt	0.210956	SdTVs
GCF_022638055.1.fna--virus-2.txt	0.148878	SdTVs
GCF_022638055.1.fna--virus-1.txt	0.183986	SdTVs
GCF_900177445.1.fna--virus-2.txt	0.18419	SdTVs
GCF_900177445.1.fna--virus-1.txt	0.202082	SdTVs
GCF_013834165.1.fna--virus-2.txt	0.130734	SdTVs
GCF_013834165.1.fna--virus-1.txt	0.178195	SdTVs
GCF_000625955.2.fna--virus-1.txt	0.267348	SdTVs
GCF_042434935.1.fna--virus-3.txt	0.178148	SdTVs
GCF_042434935.1.fna--virus-4.txt	0.189327	SdTVs
GCF_042434935.1.fna--virus-2.txt	0.243792	SdTVs
GCF_042434935.1.fna--virus-1.txt	0.32398	SdTVs
GCF_030142845.1.fna--virus-3.txt	0.324826	SdTVs
GCF_030142845.1.fna--virus-2.txt	0.17862	SdTVs
GCF_030142845.1.fna--virus-1.txt	0.175384	SdTVs
GCF_042184335.1.fna--virus-3.txt	0.200238	SdTVs
GCF_042184335.1.fna--virus-5.txt	0.162623	SdTVs
GCF_042184335.1.fna--virus-4.txt	0.155482	SdTVs
GCF_042184335.1.fna--virus-6.txt	0.218161	SdTVs
GCF_042184335.1.fna--virus-2.txt	0.169416	SdTVs
GCF_042184335.1.fna--virus-1.txt	0.164895	SdTVs
GCF_964043575.1.fna--virus-1.txt	0.16188	SdTVs
GCF_041927315.1.fna--virus-3.txt	0.185939	SdTVs
GCF_041927315.1.fna--virus-4.txt	0.221791	SdTVs
GCF_041927315.1.fna--virus-2.txt	0.161824	SdTVs
GCF_041927315.1.fna--virus-1.txt	0.196673	SdTVs
GCF_022493275.1.fna--virus-2.txt	0.18051	SdTVs
GCF_022493275.1.fna--virus-1.txt	0.163789	SdTVs
GCF_024661995.1.fna--virus-1.txt	0.181372	SdTVs
GCF_000019185.1.fna--virus-1.txt	0.203957	SdTVs
GCF_002741375.1.fna--virus-3.txt	0.148686	SdTVs
GCF_002741375.1.fna--virus-2.txt	0.152481	SdTVs
GCF_002741375.1.fna--virus-1.txt	0.197809	SdTVs
GCF_023612775.1.fna--virus-1.txt	0.29247	SdTVs
GCF_009884395.1.fna--virus-2.txt	0.198006	SdTVs
GCF_009884395.1.fna--virus-1.txt	0.221722	SdTVs
GCF_020190405.1.fna--virus-1.txt	0.292792	SdTVs
GCF_040554385.1.fna--virus-1.txt	0.175541	SdTVs
GCF_029224085.1.fna--virus-3.txt	0.165251	SdTVs
GCF_029224085.1.fna--virus-2.txt	0.176886	SdTVs
GCF_029224085.1.fna--virus-1.txt	0.183346	SdTVs
GCF_024585905.1.fna--virus-3.txt	0.183051	SdTVs
GCF_024585905.1.fna--virus-4.txt	0.181753	SdTVs
GCF_024585905.1.fna--virus-2.txt	0.151344	SdTVs
GCF_024585905.1.fna--virus-1.txt	0.254777	SdTVs
GCF_000625815.2.fna--virus-1.txt	0.267336	SdTVs
GCF_023612395.1.fna--virus-1.txt	0.2078	SdTVs
GCF_029027865.1.fna--virus-1.txt	0.198993	SdTVs
GCF_003671975.1.fna--virus-3.txt	0.188337	SdTVs
GCF_003671975.1.fna--virus-2.txt	0.163992	SdTVs
GCF_003671975.1.fna--virus-1.txt	0.179876	SdTVs
GCF_013375015.1.fna--virus-1.txt	0.292337	SdTVs
GCF_000742795.1.fna--virus-2.txt	0.11907	SdTVs
GCF_000742795.1.fna--virus-1.txt	0.138462	SdTVs
GCF_963425815.1.fna--virus-1.txt	0.143618	SdTVs
GCF_003717975.1.fna--virus-2.txt	0.180684	SdTVs
GCF_003717975.1.fna--virus-1.txt	0.190746	SdTVs
GCF_030323685.1.fna--virus-1.txt	0.176262	SdTVs
GCF_014596815.2.fna--virus-2.txt	0.176092	SdTVs
GCF_014596815.2.fna--virus-1.txt	0.189503	SdTVs
GCF_025254605.1.fna--virus-2.txt	0.224387	SdTVs
GCF_025254605.1.fna--virus-1.txt	0.268359	SdTVs
GCF_036233715.1.fna--virus-1.txt	0.338781	SdTVs
GCF_005890175.1.fna--virus-3.txt	0.162246	SdTVs
GCF_005890175.1.fna--virus-7.txt	0.219572	SdTVs
GCF_005890175.1.fna--virus-5.txt	0.170001	SdTVs
GCF_005890175.1.fna--virus-4.txt	0.169584	SdTVs
GCF_005890175.1.fna--virus-6.txt	0.207913	SdTVs
GCF_005890175.1.fna--virus-2.txt	0.164822	SdTVs
GCF_005890175.1.fna--virus-1.txt	0.297727	SdTVs
GCF_000623815.2.fna--virus-1.txt	0.267341	SdTVs
GCF_036866335.1.fna--virus-1.txt	0.210862	SdTVs
GCF_030847865.1.fna--virus-3.txt	0.196954	SdTVs
GCF_030847865.1.fna--virus-5.txt	0.197028	SdTVs
GCF_030847865.1.fna--virus-4.txt	0.192273	SdTVs
GCF_030847865.1.fna--virus-6.txt	0.183766	SdTVs
GCF_030847865.1.fna--virus-2.txt	0.305271	SdTVs
GCF_030847865.1.fna--virus-1.txt	0.242601	SdTVs
GCF_001874625.1.fna--virus-1.txt	0.238774	SdTVs
GCF_001999925.1.fna--virus-1.txt	0.164279	SdTVs
GCF_003718575.1.fna--virus-3.txt	0.178755	SdTVs
GCF_003718575.1.fna--virus-2.txt	0.228463	SdTVs
GCF_003718575.1.fna--virus-1.txt	0.189894	SdTVs
GCF_011045215.1.fna--virus-3.txt	0.160852	SdTVs
GCF_011045215.1.fna--virus-5.txt	0.146979	SdTVs
GCF_011045215.1.fna--virus-4.txt	0.154011	SdTVs
GCF_011045215.1.fna--virus-2.txt	0.260823	SdTVs
GCF_011045215.1.fna--virus-1.txt	0.165166	SdTVs
GCF_020990465.1.fna--virus-3.txt	0.214409	SdTVs
GCF_020990465.1.fna--virus-5.txt	0.173209	SdTVs
GCF_020990465.1.fna--virus-4.txt	0.17933	SdTVs
GCF_020990465.1.fna--virus-2.txt	0.128041	SdTVs
GCF_020990465.1.fna--virus-1.txt	0.12339	SdTVs
GCF_003711005.1.fna--virus-2.txt	0.166312	SdTVs
GCF_003711005.1.fna--virus-1.txt	0.185667	SdTVs
GCF_001548135.1.fna--virus-1.txt	0.132601	SdTVs
GCF_023066665.1.fna--virus-3.txt	0.202078	SdTVs
GCF_023066665.1.fna--virus-5.txt	0.169524	SdTVs
GCF_023066665.1.fna--virus-4.txt	0.186815	SdTVs
GCF_023066665.1.fna--virus-2.txt	0.282083	SdTVs
GCF_023066665.1.fna--virus-1.txt	0.255531	SdTVs
GCF_039565655.1.fna--virus-1.txt	0.163254	SdTVs
GCF_002764015.1.fna--virus-3.txt	0.156123	SdTVs
GCF_002764015.1.fna--virus-4.txt	0.230789	SdTVs
GCF_002764015.1.fna--virus-2.txt	0.164769	SdTVs
GCF_002764015.1.fna--virus-1.txt	0.18309	SdTVs
GCF_016903595.1.fna--virus-2.txt	0.156327	SdTVs
GCF_016903595.1.fna--virus-1.txt	0.200284	SdTVs
GCF_029717445.1.fna--virus-2.txt	0.16948	SdTVs
GCF_029717445.1.fna--virus-1.txt	0.182782	SdTVs
GCF_000940895.2.fna--virus-2.txt	0.182932	SdTVs
GCF_000940895.2.fna--virus-1.txt	0.217546	SdTVs
GCF_008370065.2.fna--virus-2.txt	0.179108	SdTVs
GCF_008370065.2.fna--virus-1.txt	0.177425	SdTVs
GCF_006974165.1.fna--virus-1.txt	0.191644	SdTVs
GCF_027594945.1.fna--virus-2.txt	0.201328	SdTVs
GCF_027594945.1.fna--virus-1.txt	0.209574	SdTVs
GCF_025309455.1.fna--virus-1.txt	0.154567	SdTVs
GCF_018802485.1.fna--virus-1.txt	0.180601	SdTVs
GCF_003203435.1.fna--virus-3.txt	0.201596	SdTVs
GCF_003203435.1.fna--virus-5.txt	0.168113	SdTVs
GCF_003203435.1.fna--virus-4.txt	0.270466	SdTVs
GCF_003203435.1.fna--virus-2.txt	0.18777	SdTVs
GCF_003203435.1.fna--virus-1.txt	0.196053	SdTVs
GCF_013357345.1.fna--virus-2.txt	0.169495	SdTVs
GCF_013357345.1.fna--virus-1.txt	0.175158	SdTVs
GCF_004193735.1.fna--virus-3.txt	0.234314	SdTVs
GCF_004193735.1.fna--virus-2.txt	0.178849	SdTVs
GCF_004193735.1.fna--virus-1.txt	0.198563	SdTVs
GCF_015571755.1.fna--virus-3.txt	0.164185	SdTVs
GCF_015571755.1.fna--virus-2.txt	0.161542	SdTVs
GCF_015571755.1.fna--virus-1.txt	0.169603	SdTVs
GCF_036865555.1.fna--virus-1.txt	0.233144	SdTVs
GCF_918797525.1.fna--virus-1.txt	0.165853	SdTVs
GCF_001900535.1.fna--virus-3.txt	0.107315	SdTVs
GCF_001900535.1.fna--virus-5.txt	0.154972	SdTVs
GCF_001900535.1.fna--virus-4.txt	0.16735	SdTVs
GCF_001900535.1.fna--virus-2.txt	0.256314	SdTVs
GCF_001900535.1.fna--virus-1.txt	0.142916	SdTVs
GCF_900105295.1.fna--virus-2.txt	0.180953	SdTVs
GCF_900105295.1.fna--virus-1.txt	0.203829	SdTVs
GCF_001051815.2.fna--virus-3.txt	0.169377	SdTVs
GCF_001051815.2.fna--virus-4.txt	0.160074	SdTVs
GCF_001051815.2.fna--virus-2.txt	0.155087	SdTVs
GCF_001051815.2.fna--virus-1.txt	0.185312	SdTVs
GCF_000243075.1.fna--virus-1.txt	0.122762	SdTVs
GCF_037055465.1.fna--virus-2.txt	0.335656	SdTVs
GCF_037055465.1.fna--virus-1.txt	0.177631	SdTVs
GCF_001887495.1.fna--virus-1.txt	0.219494	SdTVs
GCF_010365585.1.fna--virus-2.txt	0.236541	SdTVs
GCF_010365585.1.fna--virus-1.txt	0.169238	SdTVs
GCF_009909425.1.fna--virus-1.txt	0.161042	SdTVs
GCF_900079795.1.fna--virus-3.txt	0.211171	SdTVs
GCF_900079795.1.fna--virus-4.txt	0.190002	SdTVs
GCF_900079795.1.fna--virus-2.txt	0.169782	SdTVs
GCF_900079795.1.fna--virus-1.txt	0.175157	SdTVs
GCF_013708455.1.fna--virus-3.txt	0.179554	SdTVs
GCF_013708455.1.fna--virus-7.txt	0.262367	SdTVs
GCF_013708455.1.fna--virus-5.txt	0.241897	SdTVs
GCF_013708455.1.fna--virus-4.txt	0.167108	SdTVs
GCF_013708455.1.fna--virus-6.txt	0.237888	SdTVs
GCF_013708455.1.fna--virus-2.txt	0.333791	SdTVs
GCF_013708455.1.fna--virus-1.txt	0.181034	SdTVs
GCF_014858565.1.fna--virus-1.txt	0.164419	SdTVs
GCF_002025205.1.fna--virus-1.txt	0.147407	SdTVs
GCF_028226565.1.fna--virus-3.txt	0.28238	SdTVs
GCF_028226565.1.fna--virus-4.txt	0.17041	SdTVs
GCF_028226565.1.fna--virus-2.txt	0.1882	SdTVs
GCF_028226565.1.fna--virus-1.txt	0.2081	SdTVs
GCF_041927225.1.fna--virus-2.txt	0.366587	SdTVs
GCF_041927225.1.fna--virus-1.txt	0.170191	SdTVs
GCF_013694325.1.fna--virus-1.txt	0.161263	SdTVs
GCF_041903335.1.fna--virus-1.txt	0.196122	SdTVs
GCF_009184685.1.fna--virus-1.txt	0.174356	SdTVs
GCF_003568535.1.fna--virus-2.txt	0.186189	SdTVs
GCF_003568535.1.fna--virus-1.txt	0.176125	SdTVs
GCF_000625715.2.fna--virus-1.txt	0.267253	SdTVs
GCF_040256665.1.fna--virus-3.txt	0.281192	SdTVs
GCF_040256665.1.fna--virus-7.txt	0.197967	SdTVs
GCF_040256665.1.fna--virus-5.txt	0.17023	SdTVs
GCF_040256665.1.fna--virus-4.txt	0.158429	SdTVs
GCF_040256665.1.fna--virus-6.txt	0.202052	SdTVs
GCF_040256665.1.fna--virus-2.txt	0.185196	SdTVs
GCF_040256665.1.fna--virus-1.txt	0.18335	SdTVs
GCF_028753275.1.fna--virus-2.txt	0.193109	SdTVs
GCF_028753275.1.fna--virus-1.txt	0.196711	SdTVs
GCF_019243335.1.fna--virus-1.txt	0.226553	SdTVs
GCF_905329555.2.fna--virus-3.txt	0.188345	SdTVs
GCF_905329555.2.fna--virus-5.txt	0.207941	SdTVs
GCF_905329555.2.fna--virus-4.txt	0.194616	SdTVs
GCF_905329555.2.fna--virus-2.txt	0.203552	SdTVs
GCF_905329555.2.fna--virus-1.txt	0.187932	SdTVs
GCF_022354545.1.fna--virus-3.txt	0.190533	SdTVs
GCF_022354545.1.fna--virus-2.txt	0.216567	SdTVs
GCF_022354545.1.fna--virus-1.txt	0.284993	SdTVs
GCF_023920325.1.fna--virus-3.txt	0.20616	SdTVs
GCF_023920325.1.fna--virus-2.txt	0.194999	SdTVs
GCF_023920325.1.fna--virus-1.txt	0.284807	SdTVs
GCF_027594985.1.fna--virus-2.txt	0.324876	SdTVs
GCF_027594985.1.fna--virus-1.txt	0.120779	SdTVs
GCF_003595725.1.fna--virus-3.txt	0.215109	SdTVs
GCF_003595725.1.fna--virus-2.txt	0.210407	SdTVs
GCF_003595725.1.fna--virus-1.txt	0.168842	SdTVs
GCF_002948655.1.fna--virus-1.txt	0.187663	SdTVs
GCF_002953375.1.fna--virus-1.txt	0.197653	SdTVs
GCF_016775965.1.fna--virus-3.txt	0.150884	SdTVs
GCF_016775965.1.fna--virus-2.txt	0.253365	SdTVs
GCF_016775965.1.fna--virus-1.txt	0.213724	SdTVs
GCF_037055875.1.fna--virus-3.txt	0.160996	SdTVs
GCF_037055875.1.fna--virus-4.txt	0.21823	SdTVs
GCF_037055875.1.fna--virus-2.txt	0.206892	SdTVs
GCF_037055875.1.fna--virus-1.txt	0.334651	SdTVs
GCF_020883515.1.fna--virus-2.txt	0.173641	SdTVs
GCF_020883515.1.fna--virus-1.txt	0.190064	SdTVs
GCF_002850355.1.fna--virus-3.txt	0.233364	SdTVs
GCF_002850355.1.fna--virus-4.txt	0.329516	SdTVs
GCF_002850355.1.fna--virus-2.txt	0.227746	SdTVs
GCF_002850355.1.fna--virus-1.txt	0.21639	SdTVs
GCF_036866415.1.fna--virus-1.txt	0.249614	SdTVs
GCF_022648965.1.fna--virus-3.txt	0.239451	SdTVs
GCF_022648965.1.fna--virus-2.txt	0.22308	SdTVs
GCF_022648965.1.fna--virus-1.txt	0.295164	SdTVs
GCF_036452095.1.fna--virus-3.txt	0.186558	SdTVs
GCF_036452095.1.fna--virus-4.txt	0.196708	SdTVs
GCF_036452095.1.fna--virus-2.txt	0.203105	SdTVs
GCF_036452095.1.fna--virus-1.txt	0.206461	SdTVs
GCF_023657975.1.fna--virus-1.txt	0.197638	SdTVs
GCF_000623255.2.fna--virus-1.txt	0.267333	SdTVs
GCF_003186475.1.fna--virus-2.txt	0.200632	SdTVs
GCF_003186475.1.fna--virus-1.txt	0.227067	SdTVs
GCF_037094575.1.fna--virus-2.txt	0.205191	SdTVs
GCF_037094575.1.fna--virus-1.txt	0.189647	SdTVs
GCF_013146765.1.fna--virus-1.txt	0.157679	SdTVs
GCF_000739375.1.fna--virus-2.txt	0.168038	SdTVs
GCF_000739375.1.fna--virus-1.txt	0.196806	SdTVs
GCF_005222025.1.fna--virus-8.txt	0.162843	SdTVs
GCF_005222025.1.fna--virus-3.txt	0.164189	SdTVs
GCF_005222025.1.fna--virus-9.txt	0.282009	SdTVs
GCF_005222025.1.fna--virus-7.txt	0.156711	SdTVs
GCF_005222025.1.fna--virus-5.txt	0.175653	SdTVs
GCF_005222025.1.fna--virus-4.txt	0.166274	SdTVs
GCF_005222025.1.fna--virus-6.txt	0.314868	SdTVs
GCF_005222025.1.fna--virus-2.txt	0.164282	SdTVs
GCF_005222025.1.fna--virus-1.txt	0.178314	SdTVs
GCF_005222025.1.fna--virus-10.txt	0.158165	SdTVs
GCF_033096485.1.fna--virus-2.txt	0.139792	SdTVs
GCF_033096485.1.fna--virus-1.txt	0.0729552	SdTVs
GCF_016026715.1.fna--virus-3.txt	0.21983	SdTVs
GCF_016026715.1.fna--virus-5.txt	0.168864	SdTVs
GCF_016026715.1.fna--virus-4.txt	0.162385	SdTVs
GCF_016026715.1.fna--virus-6.txt	0.165512	SdTVs
GCF_016026715.1.fna--virus-2.txt	0.296897	SdTVs
GCF_016026715.1.fna--virus-1.txt	0.167907	SdTVs
GCF_041941525.1.fna--virus-1.txt	0.224862	SdTVs
GCF_027886565.1.fna--virus-3.txt	0.191873	SdTVs
GCF_027886565.1.fna--virus-5.txt	0.205829	SdTVs
GCF_027886565.1.fna--virus-4.txt	0.284358	SdTVs
GCF_027886565.1.fna--virus-6.txt	0.194777	SdTVs
GCF_027886565.1.fna--virus-2.txt	0.205002	SdTVs
GCF_027886565.1.fna--virus-1.txt	0.172525	SdTVs
GCF_033344015.1.fna--virus-1.txt	0.338933	SdTVs
GCF_030717445.1.fna--virus-2.txt	0.299484	SdTVs
GCF_030717445.1.fna--virus-1.txt	0.193306	SdTVs
GCF_029962225.1.fna--virus-3.txt	0.227033	SdTVs
GCF_029962225.1.fna--virus-2.txt	0.35041	SdTVs
GCF_029962225.1.fna--virus-1.txt	0.230681	SdTVs
GCF_017357505.1.fna--virus-2.txt	0.161132	SdTVs
GCF_017357505.1.fna--virus-1.txt	0.290347	SdTVs
GCF_002587885.1.fna--virus-3.txt	0.277825	SdTVs
GCF_002587885.1.fna--virus-5.txt	0.187556	SdTVs
GCF_002587885.1.fna--virus-4.txt	0.227636	SdTVs
GCF_002587885.1.fna--virus-2.txt	0.213168	SdTVs
GCF_002587885.1.fna--virus-1.txt	0.203116	SdTVs
GCF_030717525.1.fna--virus-1.txt	0.152239	SdTVs
GCF_040438255.1.fna--virus-2.txt	0.210133	SdTVs
GCF_040438255.1.fna--virus-1.txt	0.202364	SdTVs
GCF_003956425.1.fna--virus-1.txt	0.183658	SdTVs
GCF_946815425.1.fna--virus-1.txt	0.237291	SdTVs
GCF_003999795.1.fna--virus-2.txt	0.203059	SdTVs
GCF_003999795.1.fna--virus-1.txt	0.176297	SdTVs
GCF_002813595.1.fna--virus-2.txt	0.197691	SdTVs
GCF_002813595.1.fna--virus-1.txt	0.212895	SdTVs
GCF_014155905.1.fna--virus-1.txt	0.151524	SdTVs
GCF_041941475.1.fna--virus-2.txt	0.283624	SdTVs
GCF_041941475.1.fna--virus-1.txt	0.276809	SdTVs
GCF_003710165.1.fna--virus-2.txt	0.264241	SdTVs
GCF_003710165.1.fna--virus-1.txt	0.274842	SdTVs
GCF_017301375.1.fna--virus-3.txt	0.219651	SdTVs
GCF_017301375.1.fna--virus-4.txt	0.284568	SdTVs
GCF_017301375.1.fna--virus-2.txt	0.195384	SdTVs
GCF_017301375.1.fna--virus-1.txt	0.21008	SdTVs
GCF_015283665.1.fna--virus-3.txt	0.285474	SdTVs
GCF_015283665.1.fna--virus-2.txt	0.219848	SdTVs
GCF_015283665.1.fna--virus-1.txt	0.211939	SdTVs
GCF_900108595.1.fna--virus-2.txt	0.145582	SdTVs
GCF_900108595.1.fna--virus-1.txt	0.204654	SdTVs
GCF_963575505.1.fna--virus-2.txt	0.158129	SdTVs
GCF_963575505.1.fna--virus-1.txt	0.176514	SdTVs
GCF_026626045.1.fna--virus-3.txt	0.220551	SdTVs
GCF_026626045.1.fna--virus-4.txt	0.188087	SdTVs
GCF_026626045.1.fna--virus-2.txt	0.260174	SdTVs
GCF_026626045.1.fna--virus-1.txt	0.222793	SdTVs
GCF_026409325.1.fna--virus-1.txt	0.264148	SdTVs
GCF_036287625.1.fna--virus-3.txt	0.193387	SdTVs
GCF_036287625.1.fna--virus-5.txt	0.204942	SdTVs
GCF_036287625.1.fna--virus-4.txt	0.203613	SdTVs
GCF_036287625.1.fna--virus-6.txt	0.183983	SdTVs
GCF_036287625.1.fna--virus-2.txt	0.283579	SdTVs
GCF_036287625.1.fna--virus-1.txt	0.191559	SdTVs
GCF_040436735.1.fna--virus-3.txt	0.233494	SdTVs
GCF_040436735.1.fna--virus-2.txt	0.318402	SdTVs
GCF_040436735.1.fna--virus-1.txt	0.1913	SdTVs
GCF_018388585.1.fna--virus-1.txt	0.263605	SdTVs
GCF_026651085.1.fna--virus-3.txt	0.176768	SdTVs
GCF_026651085.1.fna--virus-7.txt	0.288678	SdTVs
GCF_026651085.1.fna--virus-5.txt	0.171906	SdTVs
GCF_026651085.1.fna--virus-4.txt	0.292712	SdTVs
GCF_026651085.1.fna--virus-6.txt	0.172433	SdTVs
GCF_026651085.1.fna--virus-2.txt	0.163124	SdTVs
GCF_026651085.1.fna--virus-1.txt	0.273151	SdTVs
GCF_041346915.1.fna--virus-3.txt	0.339376	SdTVs
GCF_041346915.1.fna--virus-2.txt	0.24049	SdTVs
GCF_041346915.1.fna--virus-1.txt	0.211089	SdTVs
GCF_002947135.1.fna--virus-3.txt	0.296608	SdTVs
GCF_002947135.1.fna--virus-4.txt	0.167846	SdTVs
GCF_002947135.1.fna--virus-2.txt	0.161774	SdTVs
GCF_002947135.1.fna--virus-1.txt	0.168109	SdTVs
GCF_003971215.1.fna--virus-1.txt	0.176645	SdTVs
GCF_015291905.1.fna--virus-3.txt	0.204958	SdTVs
GCF_015291905.1.fna--virus-2.txt	0.196367	SdTVs
GCF_015291905.1.fna--virus-1.txt	0.197046	SdTVs
GCF_041931815.1.fna--virus-2.txt	0.157476	SdTVs
GCF_041931815.1.fna--virus-1.txt	0.204538	SdTVs
GCF_003597735.1.fna--virus-3.txt	0.283696	SdTVs
GCF_003597735.1.fna--virus-2.txt	0.225313	SdTVs
GCF_003597735.1.fna--virus-1.txt	0.307474	SdTVs
GCF_001705385.1.fna--virus-3.txt	0.203337	SdTVs
GCF_001705385.1.fna--virus-5.txt	0.286766	SdTVs
