host	value	category
GCF_034354675.1_ASM3435467v1_genomic.fna	7.396579888	SdTVs
GCF_034354675.1_ASM3435467v1_genomic.fna	7.396579888	SdTVs
GCF_034354675.1_ASM3435467v1_genomic.fna	7.396579888	SdTVs
GCF_034421835.1_ASM3442183v1_genomic.fna	7.265597081	SdTVs
GCF_034421835.1_ASM3442183v1_genomic.fna	7.265597081	SdTVs
GCF_034421835.1_ASM3442183v1_genomic.fna	7.265597081	SdTVs
GCF_034421835.1_ASM3442183v1_genomic.fna	7.265597081	SdTVs
GCF_033215415.1_ASM3321541v1_genomic.fna	7.780804718	SdTVs
GCF_033215415.1_ASM3321541v1_genomic.fna	7.780804718	SdTVs
GCF_034330845.1_ASM3433084v2_genomic.fna	7.757358006	SdTVs
GCF_034330845.1_ASM3433084v2_genomic.fna	7.757358006	SdTVs
GCF_033847565.1_ASM3384756v1_genomic.fna	7.033200742	SdTVs
GCF_033847565.1_ASM3384756v1_genomic.fna	7.033200742	SdTVs
GCF_033847565.1_ASM3384756v1_genomic.fna	7.033200742	SdTVs
GCF_033847565.1_ASM3384756v1_genomic.fna	7.033200742	SdTVs
GCF_034121025.1_ASM3412102v1_genomic.fna	6.962828924	SdTVs
GCF_033870295.1_ASM3387029v1_genomic.fna	7.15878541	SdTVs
GCF_033870295.1_ASM3387029v1_genomic.fna	7.15878541	SdTVs
GCF_033870295.1_ASM3387029v1_genomic.fna	7.15878541	SdTVs
GCF_033613815.1_ASM3361381v1_genomic.fna	7.109265435	SdTVs
GCF_033613815.1_ASM3361381v1_genomic.fna	7.109265435	SdTVs
GCF_033613815.1_ASM3361381v1_genomic.fna	7.109265435	SdTVs
GCF_033802405.1_ASM3380240v1_genomic.fna	7.259444354	SdTVs
GCF_033802405.1_ASM3380240v1_genomic.fna	7.259444354	SdTVs
GCF_033863975.1_ASM3386397v1_genomic.fna	7.090984603	SdTVs
GCF_033678165.1_ASM3367816v1_genomic.fna	7.806386061	SdTVs
GCF_033678165.1_ASM3367816v1_genomic.fna	7.806386061	SdTVs
GCF_033802565.1_ASM3380256v1_genomic.fna	7.416938746	SdTVs
GCF_034424075.1_ASM3442407v1_genomic.fna	7.112819094	SdTVs
GCF_034424075.1_ASM3442407v1_genomic.fna	7.112819094	SdTVs
GCF_034424075.1_ASM3442407v1_genomic.fna	7.112819094	SdTVs
GCF_033802845.1_ASM3380284v1_genomic.fna	6.997976303	SdTVs
GCF_033798725.1_ASM3379872v1_genomic.fna	7.06744209	SdTVs
GCF_033798725.1_ASM3379872v1_genomic.fna	7.06744209	SdTVs
GCF_033970745.1_ASM3397074v1_genomic.fna	7.387193013	SdTVs
GCF_033970745.1_ASM3397074v1_genomic.fna	7.387193013	SdTVs
GCF_033970745.1_ASM3397074v1_genomic.fna	7.387193013	SdTVs
GCF_033970745.1_ASM3397074v1_genomic.fna	7.387193013	SdTVs
GCF_033970745.1_ASM3397074v1_genomic.fna	7.387193013	SdTVs
GCF_033970745.1_ASM3397074v1_genomic.fna	7.387193013	SdTVs
GCF_033680645.1_ASM3368064v1_genomic.fna	7.790566003	SdTVs
GCF_033680645.1_ASM3368064v1_genomic.fna	7.790566003	SdTVs
GCF_034423875.1_ASM3442387v1_genomic.fna	7.372784051	SdTVs
GCF_034423875.1_ASM3442387v1_genomic.fna	7.372784051	SdTVs
GCF_034423875.1_ASM3442387v1_genomic.fna	7.372784051	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_033970845.1_ASM3397084v1_genomic.fna	7.390586965	SdTVs
GCF_034339465.2_ASM3433946v2_genomic.fna	7.340129056	SdTVs
GCF_033682525.1_ASM3368252v1_genomic.fna	7.969248855	SdTVs
GCF_033682525.1_ASM3368252v1_genomic.fna	7.969248855	SdTVs
GCF_033564015.1_ASM3356401v1_genomic.fna	7.081060961	SdTVs
GCF_033402235.1_ASM3340223v1_genomic.fna	7.397104676	SdTVs
GCF_033870415.1_ASM3387041v1_genomic.fna	7.309185333	SdTVs
GCF_033870415.1_ASM3387041v1_genomic.fna	7.309185333	SdTVs
GCF_033562355.1_ASM3356235v1_genomic.fna	7.047390469	SdTVs
GCF_033562355.1_ASM3356235v1_genomic.fna	7.047390469	SdTVs
GCF_034422555.1_ASM3442255v1_genomic.fna	7.143141966	SdTVs
GCF_034422555.1_ASM3442255v1_genomic.fna	7.143141966	SdTVs
GCF_033223225.1_ASM3322322v1_genomic.fna	7.372908813	SdTVs
GCF_033223225.1_ASM3322322v1_genomic.fna	7.372908813	SdTVs
GCF_033259165.1_ASM3325916v1_genomic.fna	7.04369475	SdTVs
GCF_033259165.1_ASM3325916v1_genomic.fna	7.04369475	SdTVs
GCF_033259165.1_ASM3325916v1_genomic.fna	7.04369475	SdTVs
GCF_033259165.1_ASM3325916v1_genomic.fna	7.04369475	SdTVs
GCF_033259165.1_ASM3325916v1_genomic.fna	7.04369475	SdTVs
GCF_033348475.1_ASM3334847v1_genomic.fna	7.088519418	SdTVs
GCF_033971305.1_ASM3397130v1_genomic.fna	7.379036128	SdTVs
GCF_033971305.1_ASM3397130v1_genomic.fna	7.379036128	SdTVs
GCF_033971305.1_ASM3397130v1_genomic.fna	7.379036128	SdTVs
GCF_033971305.1_ASM3397130v1_genomic.fna	7.379036128	SdTVs
GCF_033971305.1_ASM3397130v1_genomic.fna	7.379036128	SdTVs
GCF_033854795.1_ASM3385479v1_genomic.fna	7.009393679	SdTVs
GCF_033854795.1_ASM3385479v1_genomic.fna	7.009393679	SdTVs
GCF_033854795.1_ASM3385479v1_genomic.fna	7.009393679	SdTVs
GCF_033854795.1_ASM3385479v1_genomic.fna	7.009393679	SdTVs
GCF_033256205.1_ASM3325620v1_genomic.fna	6.963105236	SdTVs
GCF_033256205.1_ASM3325620v1_genomic.fna	6.963105236	SdTVs
GCF_033256205.1_ASM3325620v1_genomic.fna	6.963105236	SdTVs
GCF_033256205.1_ASM3325620v1_genomic.fna	6.963105236	SdTVs
GCF_033869415.1_ASM3386941v1_genomic.fna	7.044057501	SdTVs
GCF_033869415.1_ASM3386941v1_genomic.fna	7.044057501	SdTVs
GCF_033869415.1_ASM3386941v1_genomic.fna	7.044057501	SdTVs
GCF_034259085.1_ASM3425908v1_genomic.fna	7.077789126	SdTVs
GCF_034259085.1_ASM3425908v1_genomic.fna	7.077789126	SdTVs
GCF_033860475.1_ASM3386047v1_genomic.fna	7.348294902	SdTVs
GCF_033860475.1_ASM3386047v1_genomic.fna	7.348294902	SdTVs
GCF_033860475.1_ASM3386047v1_genomic.fna	7.348294902	SdTVs
GCF_034044115.1_ASM3404411v1_genomic.fna	7.213250871	SdTVs
GCF_034044115.1_ASM3404411v1_genomic.fna	7.213250871	SdTVs
GCF_034120075.1_ASM3412007v1_genomic.fna	6.928468095	SdTVs
GCF_034120075.1_ASM3412007v1_genomic.fna	6.928468095	SdTVs
GCF_034120075.1_ASM3412007v1_genomic.fna	6.928468095	SdTVs
GCF_034120075.1_ASM3412007v1_genomic.fna	6.928468095	SdTVs
GCF_034422495.1_ASM3442249v1_genomic.fna	7.359943652	SdTVs
GCF_034422495.1_ASM3442249v1_genomic.fna	7.359943652	SdTVs
GCF_034422495.1_ASM3442249v1_genomic.fna	7.359943652	SdTVs
GCF_034422495.1_ASM3442249v1_genomic.fna	7.359943652	SdTVs
GCF_034422495.1_ASM3442249v1_genomic.fna	7.359943652	SdTVs
GCF_034008255.1_ASM3400825v1_genomic.fna	7.37038715	SdTVs
GCF_034331185.1_ASM3433118v2_genomic.fna	7.315842242	SdTVs
GCF_034331185.1_ASM3433118v2_genomic.fna	7.315842242	SdTVs
GCF_033686385.1_ASM3368638v1_genomic.fna	8.025523125	SdTVs
GCF_033688185.1_ASM3368818v1_genomic.fna	8.022298228	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033971045.1_ASM3397104v1_genomic.fna	7.404217802	SdTVs
GCF_033675425.1_ASM3367542v1_genomic.fna	8.002393058	SdTVs
GCF_033675425.1_ASM3367542v1_genomic.fna	8.002393058	SdTVs
GCF_033863175.1_ASM3386317v1_genomic.fna	6.999354953	SdTVs
GCF_033863175.1_ASM3386317v1_genomic.fna	6.999354953	SdTVs
GCF_033675045.1_ASM3367504v1_genomic.fna	8.01311047	SdTVs
GCF_033675045.1_ASM3367504v1_genomic.fna	8.01311047	SdTVs
GCF_033675045.1_ASM3367504v1_genomic.fna	8.01311047	SdTVs
GCF_034423855.1_ASM3442385v1_genomic.fna	7.37256169	SdTVs
GCF_034423855.1_ASM3442385v1_genomic.fna	7.37256169	SdTVs
GCF_033400515.1_ASM3340051v1_genomic.fna	7.35756032	SdTVs
GCF_033400515.1_ASM3340051v1_genomic.fna	7.35756032	SdTVs
GCF_033214275.1_ASM3321427v1_genomic.fna	7.729448817	SdTVs
GCF_033214275.1_ASM3321427v1_genomic.fna	7.729448817	SdTVs
GCF_033546895.1_ASM3354689v1_genomic.fna	7.299951711	SdTVs
GCF_033802545.1_ASM3380254v1_genomic.fna	7.292925359	SdTVs
GCF_034047095.1_ASM3404709v1_genomic.fna	6.004498085	SdTVs
GCF_033802725.1_ASM3380272v1_genomic.fna	7.710891161	SdTVs
GCF_033802725.1_ASM3380272v1_genomic.fna	7.710891161	SdTVs
GCF_033807395.1_ASM3380739v1_genomic.fna	7.004606981	SdTVs
GCF_033807395.1_ASM3380739v1_genomic.fna	7.004606981	SdTVs
GCF_033347715.1_ASM3334771v1_genomic.fna	7.054069093	SdTVs
GCF_033807435.1_ASM3380743v1_genomic.fna	7.004500868	SdTVs
GCF_033807435.1_ASM3380743v1_genomic.fna	7.004500868	SdTVs
GCF_033398815.1_ASM3339881v1_genomic.fna	7.285347997	SdTVs
GCF_033398815.1_ASM3339881v1_genomic.fna	7.285347997	SdTVs
GCF_033398815.1_ASM3339881v1_genomic.fna	7.285347997	SdTVs
GCF_033398815.1_ASM3339881v1_genomic.fna	7.285347997	SdTVs
GCF_034059795.1_ASM3405979v1_genomic.fna	7.32295388	SdTVs
GCF_034059795.1_ASM3405979v1_genomic.fna	7.32295388	SdTVs
GCF_033255445.1_ASM3325544v1_genomic.fna	7.047997797	SdTVs
GCF_033255445.1_ASM3325544v1_genomic.fna	7.047997797	SdTVs
GCF_034358925.1_ASM3435892v1_genomic.fna	7.119457051	SdTVs
GCF_034358925.1_ASM3435892v1_genomic.fna	7.119457051	SdTVs
GCF_034377565.1_ASM3437756v1_genomic.fna	7.286244978	SdTVs
GCF_034377565.1_ASM3437756v1_genomic.fna	7.286244978	SdTVs
GCF_034377565.1_ASM3437756v1_genomic.fna	7.286244978	SdTVs
GCF_034377565.1_ASM3437756v1_genomic.fna	7.286244978	SdTVs
GCF_033254545.1_ASM3325454v1_genomic.fna	7.025139288	SdTVs
GCF_033254545.1_ASM3325454v1_genomic.fna	7.025139288	SdTVs
GCF_033254545.1_ASM3325454v1_genomic.fna	7.025139288	SdTVs
GCF_033971265.1_ASM3397126v1_genomic.fna	7.432990486	SdTVs
GCF_033971265.1_ASM3397126v1_genomic.fna	7.432990486	SdTVs
GCF_033232945.1_ASM3323294v1_genomic.fna	7.15311976	SdTVs
GCF_033232945.1_ASM3323294v1_genomic.fna	7.15311976	SdTVs
GCF_033232945.1_ASM3323294v1_genomic.fna	7.15311976	SdTVs
GCF_033232945.1_ASM3323294v1_genomic.fna	7.15311976	SdTVs
GCF_033850575.1_ASM3385057v1_genomic.fna	7.00537913	SdTVs
GCF_033850575.1_ASM3385057v1_genomic.fna	7.00537913	SdTVs
GCF_033807415.1_ASM3380741v1_genomic.fna	7.001587854	SdTVs
GCF_033807415.1_ASM3380741v1_genomic.fna	7.001587854	SdTVs
GCF_034377425.1_ASM3437742v1_genomic.fna	7.087977515	SdTVs
GCF_034377425.1_ASM3437742v1_genomic.fna	7.087977515	SdTVs
GCF_034377425.1_ASM3437742v1_genomic.fna	7.087977515	SdTVs
GCF_034377425.1_ASM3437742v1_genomic.fna	7.087977515	SdTVs
GCF_034377425.1_ASM3437742v1_genomic.fna	7.087977515	SdTVs
GCF_034377425.1_ASM3437742v1_genomic.fna	7.087977515	SdTVs
GCF_033235525.1_ASM3323552v1_genomic.fna	7.232048104	SdTVs
GCF_033235525.1_ASM3323552v1_genomic.fna	7.232048104	SdTVs
GCF_033257165.1_ASM3325716v1_genomic.fna	7.015325645	SdTVs
GCF_033257165.1_ASM3325716v1_genomic.fna	7.015325645	SdTVs
GCF_033257165.1_ASM3325716v1_genomic.fna	7.015325645	SdTVs
GCF_033257165.1_ASM3325716v1_genomic.fna	7.015325645	SdTVs
GCF_033675175.1_ASM3367517v1_genomic.fna	8.005451058	SdTVs
GCF_033675175.1_ASM3367517v1_genomic.fna	8.005451058	SdTVs
GCF_034190815.1_ASM3419081v1_genomic.fna	7.360968422	SdTVs
GCF_034190815.1_ASM3419081v1_genomic.fna	7.360968422	SdTVs
GCF_034422375.1_ASM3442237v1_genomic.fna	7.695704719	SdTVs
GCF_035658415.1_ASM3565841v1_genomic.fna	6.935999072	SdTVs
GCF_034624685.1_ASM3462468v1_genomic.fna	7.098606516	SdTVs
GCF_034624685.1_ASM3462468v1_genomic.fna	7.098606516	SdTVs
GCF_034624685.1_ASM3462468v1_genomic.fna	7.098606516	SdTVs
GCF_035594725.1_ASM3559472v1_genomic.fna	7.053968149	SdTVs
GCF_035594725.1_ASM3559472v1_genomic.fna	7.053968149	SdTVs
GCF_035594725.1_ASM3559472v1_genomic.fna	7.053968149	SdTVs
GCF_035594725.1_ASM3559472v1_genomic.fna	7.053968149	SdTVs
GCF_035594725.1_ASM3559472v1_genomic.fna	7.053968149	SdTVs
GCF_035621095.1_ASM3562109v1_genomic.fna	7.338891944	SdTVs
GCF_035621095.1_ASM3562109v1_genomic.fna	7.338891944	SdTVs
GCF_035621095.1_ASM3562109v1_genomic.fna	7.338891944	SdTVs
GCF_034424355.1_ASM3442435v1_genomic.fna	7.24164836	SdTVs
GCF_034424355.1_ASM3442435v1_genomic.fna	7.24164836	SdTVs
GCF_034642855.1_ASM3464285v1_genomic.fna	7.391101075	SdTVs
GCF_034447935.1_ASM3444793v1_genomic.fna	7.078045843	SdTVs
GCF_034447935.1_ASM3444793v1_genomic.fna	7.078045843	SdTVs
GCF_034447935.1_ASM3444793v1_genomic.fna	7.078045843	SdTVs
GCF_034447935.1_ASM3444793v1_genomic.fna	7.078045843	SdTVs
GCF_035191405.1_ASM3519140v1_genomic.fna	6.731557291	SdTVs
GCF_035191405.1_ASM3519140v1_genomic.fna	6.731557291	SdTVs
GCF_035191405.1_ASM3519140v1_genomic.fna	6.731557291	SdTVs
GCF_035191405.1_ASM3519140v1_genomic.fna	6.731557291	SdTVs
GCF_035191405.1_ASM3519140v1_genomic.fna	6.731557291	SdTVs
GCF_035191405.1_ASM3519140v1_genomic.fna	6.731557291	SdTVs
GCF_035191405.1_ASM3519140v1_genomic.fna	6.731557291	SdTVs
GCF_035620075.1_ASM3562007v1_genomic.fna	6.976172009	SdTVs
GCF_035582475.1_ASM3558247v1_genomic.fna	7.354097397	SdTVs
GCF_035582475.1_ASM3558247v1_genomic.fna	7.354097397	SdTVs
GCF_035658535.1_ASM3565853v1_genomic.fna	6.924464161	SdTVs
GCF_035658535.1_ASM3565853v1_genomic.fna	6.924464161	SdTVs
GCF_035557515.1_ASM3555751v2_genomic.fna	7.200806272	SdTVs
GCF_035557515.1_ASM3555751v2_genomic.fna	7.200806272	SdTVs
GCF_035557515.1_ASM3555751v2_genomic.fna	7.200806272	SdTVs
GCF_035557515.1_ASM3555751v2_genomic.fna	7.200806272	SdTVs
GCF_035620095.1_ASM3562009v1_genomic.fna	7.026306406	SdTVs
GCF_035620095.1_ASM3562009v1_genomic.fna	7.026306406	SdTVs
GCF_035620095.1_ASM3562009v1_genomic.fna	7.026306406	SdTVs
GCF_035620095.1_ASM3562009v1_genomic.fna	7.026306406	SdTVs
GCF_034479915.1_ASM3447991v1_genomic.fna	7.041517215	SdTVs
GCF_034479915.1_ASM3447991v1_genomic.fna	7.041517215	SdTVs
GCF_034479915.1_ASM3447991v1_genomic.fna	7.041517215	SdTVs
GCF_034479915.1_ASM3447991v1_genomic.fna	7.041517215	SdTVs
GCF_035594185.1_ASM3559418v1_genomic.fna	6.924325733	SdTVs
GCF_035594185.1_ASM3559418v1_genomic.fna	6.924325733	SdTVs
GCF_035594185.1_ASM3559418v1_genomic.fna	6.924325733	SdTVs
GCF_035594185.1_ASM3559418v1_genomic.fna	6.924325733	SdTVs
GCF_035594185.1_ASM3559418v1_genomic.fna	6.924325733	SdTVs
GCF_036232365.1_ASM3623236v1_genomic.fna	7.371496699	SdTVs
GCF_036232365.1_ASM3623236v1_genomic.fna	7.371496699	SdTVs
GCF_035581925.1_ASM3558192v1_genomic.fna	7.330498194	SdTVs
GCF_035581925.1_ASM3558192v1_genomic.fna	7.330498194	SdTVs
GCF_034424725.1_ASM3442472v1_genomic.fna	7.32317881	SdTVs
GCF_034491365.1_ASM3449136v1_genomic.fna	7.103471942	SdTVs
GCF_034491365.1_ASM3449136v1_genomic.fna	7.103471942	SdTVs
GCF_034491365.1_ASM3449136v1_genomic.fna	7.103471942	SdTVs
GCF_035749905.1_ASM3574990v1_genomic.fna	7.079190839	SdTVs
GCF_034424335.1_ASM3442433v1_genomic.fna	7.461635019	SdTVs
GCF_034424335.1_ASM3442433v1_genomic.fna	7.461635019	SdTVs
GCF_034424335.1_ASM3442433v1_genomic.fna	7.461635019	SdTVs
GCF_034424335.1_ASM3442433v1_genomic.fna	7.461635019	SdTVs
GCF_036232425.1_ASM3623242v1_genomic.fna	7.373586619	SdTVs
GCF_035597335.1_ASM3559733v1_genomic.fna	7.00244388	SdTVs
GCF_035597335.1_ASM3559733v1_genomic.fna	7.00244388	SdTVs
GCF_034448755.1_ASM3444875v1_genomic.fna	7.097583925	SdTVs
GCF_034448755.1_ASM3444875v1_genomic.fna	7.097583925	SdTVs
GCF_034448755.1_ASM3444875v1_genomic.fna	7.097583925	SdTVs
GCF_035323845.1_ASM3532384v1_genomic.fna	7.025994906	SdTVs
GCF_035594245.1_ASM3559424v1_genomic.fna	7.030349882	SdTVs
GCF_035594245.1_ASM3559424v1_genomic.fna	7.030349882	SdTVs
GCF_035594245.1_ASM3559424v1_genomic.fna	7.030349882	SdTVs
GCF_034479935.1_ASM3447993v1_genomic.fna	7.07954397	SdTVs
GCF_034479935.1_ASM3447993v1_genomic.fna	7.07954397	SdTVs
GCF_035319865.1_ASM3531986v1_genomic.fna	7.095346116	SdTVs
GCF_035928085.1_ASM3592808v1_genomic.fna	7.301153094	SdTVs
GCF_035928085.1_ASM3592808v1_genomic.fna	7.301153094	SdTVs
GCF_035928085.1_ASM3592808v1_genomic.fna	7.301153094	SdTVs
GCF_035847925.1_ASM3584792v1_genomic.fna	7.036574295	SdTVs
GCF_035847925.1_ASM3584792v1_genomic.fna	7.036574295	SdTVs
GCF_036232345.1_ASM3623234v1_genomic.fna	7.383283181	SdTVs
GCF_036232345.1_ASM3623234v1_genomic.fna	7.383283181	SdTVs
GCF_035974235.1_ASM3597423v1_genomic.fna	7.118014397	SdTVs
GCF_035974155.1_ASM3597415v1_genomic.fna	7.364364785	SdTVs
GCF_035974155.1_ASM3597415v1_genomic.fna	7.364364785	SdTVs
GCF_035974155.1_ASM3597415v1_genomic.fna	7.364364785	SdTVs
GCF_034640615.1_ASM3464061v1_genomic.fna	7.382307373	SdTVs
GCF_034565915.1_ASM3456591v1_genomic.fna	6.998207016	SdTVs
GCF_034565915.1_ASM3456591v1_genomic.fna	6.998207016	SdTVs
GCF_035974115.1_ASM3597411v1_genomic.fna	7.432426488	SdTVs
GCF_035974115.1_ASM3597411v1_genomic.fna	7.432426488	SdTVs
GCF_035974115.1_ASM3597411v1_genomic.fna	7.432426488	SdTVs
GCF_035319905.1_ASM3531990v1_genomic.fna	7.113822762	SdTVs
GCF_035319905.1_ASM3531990v1_genomic.fna	7.113822762	SdTVs
GCF_035621275.1_ASM3562127v1_genomic.fna	6.977149383	SdTVs
GCF_035621275.1_ASM3562127v1_genomic.fna	6.977149383	SdTVs
GCF_035621275.1_ASM3562127v1_genomic.fna	6.977149383	SdTVs
GCF_036232125.1_ASM3623212v1_genomic.fna	7.370155169	SdTVs
GCF_035758505.1_ASM3575850v1_genomic.fna	7.864687007	SdTVs
GCF_035658295.1_ASM3565829v1_genomic.fna	7.302150036	SdTVs
GCF_035658295.1_ASM3565829v1_genomic.fna	7.302150036	SdTVs
GCF_035658295.1_ASM3565829v1_genomic.fna	7.302150036	SdTVs
GCF_035658295.1_ASM3565829v1_genomic.fna	7.302150036	SdTVs
GCF_034554675.1_ASM3455467v1_genomic.fna	7.091476725	SdTVs
GCF_034554675.1_ASM3455467v1_genomic.fna	7.091476725	SdTVs
GCF_035658175.1_ASM3565817v1_genomic.fna	7.005444628	SdTVs
GCF_035658175.1_ASM3565817v1_genomic.fna	7.005444628	SdTVs
GCF_035658175.1_ASM3565817v1_genomic.fna	7.005444628	SdTVs
GCF_035973695.1_ASM3597369v1_genomic.fna	7.362716999	SdTVs
GCF_035973695.1_ASM3597369v1_genomic.fna	7.362716999	SdTVs
GCF_035666355.1_ASM3566635v1_genomic.fna	7.326560443	SdTVs
GCF_035666355.1_ASM3566635v1_genomic.fna	7.326560443	SdTVs
GCF_036232645.1_ASM3623264v1_genomic.fna	7.358528615	SdTVs
GCF_036232645.1_ASM3623264v1_genomic.fna	7.358528615	SdTVs
GCF_036232645.1_ASM3623264v1_genomic.fna	7.358528615	SdTVs
GCF_036232645.1_ASM3623264v1_genomic.fna	7.358528615	SdTVs
GCF_035598475.1_ASM3559847v1_genomic.fna	7.101391984	SdTVs
GCF_035598475.1_ASM3559847v1_genomic.fna	7.101391984	SdTVs
GCF_035598475.1_ASM3559847v1_genomic.fna	7.101391984	SdTVs
GCF_035598475.1_ASM3559847v1_genomic.fna	7.101391984	SdTVs
GCF_034642955.1_ASM3464295v1_genomic.fna	7.370766503	SdTVs
GCF_034642955.1_ASM3464295v1_genomic.fna	7.370766503	SdTVs
GCF_035658195.1_ASM3565819v1_genomic.fna	7.008877272	SdTVs
GCF_035658195.1_ASM3565819v1_genomic.fna	7.008877272	SdTVs
GCF_035599035.1_ASM3559903v1_genomic.fna	7.054697571	SdTVs
GCF_035599035.1_ASM3559903v1_genomic.fna	7.054697571	SdTVs
GCF_035599035.1_ASM3559903v1_genomic.fna	7.054697571	SdTVs
GCF_034661315.1_ASM3466131v1_genomic.fna	6.926332987	SdTVs
GCF_034661315.1_ASM3466131v1_genomic.fna	6.926332987	SdTVs
GCF_035621815.1_ASM3562181v1_genomic.fna	7.342328871	SdTVs
GCF_035184765.2_ASM3518476v2_genomic.fna	6.904948679	SdTVs
GCF_035184765.2_ASM3518476v2_genomic.fna	6.904948679	SdTVs
GCF_035184765.2_ASM3518476v2_genomic.fna	6.904948679	SdTVs
GCF_035184765.2_ASM3518476v2_genomic.fna	6.904948679	SdTVs
GCF_035184765.2_ASM3518476v2_genomic.fna	6.904948679	SdTVs
GCF_035184765.2_ASM3518476v2_genomic.fna	6.904948679	SdTVs
GCF_035621115.1_ASM3562111v1_genomic.fna	7.332225188	SdTVs
GCF_035621115.1_ASM3562111v1_genomic.fna	7.332225188	SdTVs
GCF_035621115.1_ASM3562111v1_genomic.fna	7.332225188	SdTVs
GCF_034643255.1_ASM3464325v1_genomic.fna	7.401897383	SdTVs
GCF_034642615.1_ASM3464261v1_genomic.fna	7.334004321	SdTVs
GCF_034642615.1_ASM3464261v1_genomic.fna	7.334004321	SdTVs
GCF_034642615.1_ASM3464261v1_genomic.fna	7.334004321	SdTVs
GCF_034642615.1_ASM3464261v1_genomic.fna	7.334004321	SdTVs
GCF_035974255.1_ASM3597425v1_genomic.fna	7.417714991	SdTVs
GCF_036232705.1_ASM3623270v1_genomic.fna	7.344793094	SdTVs
GCF_036080955.1_ASM3608095v2_genomic.fna	7.3218602	SdTVs
GCF_035621515.1_ASM3562151v1_genomic.fna	7.267625069	SdTVs
GCF_035621515.1_ASM3562151v1_genomic.fna	7.267625069	SdTVs
GCF_035658275.1_ASM3565827v1_genomic.fna	7.011344655	SdTVs
GCF_035621615.1_ASM3562161v1_genomic.fna	7.388964247	SdTVs
GCF_034554595.1_ASM3455459v1_genomic.fna	6.997807004	SdTVs
GCF_034554595.1_ASM3455459v1_genomic.fna	6.997807004	SdTVs
GCF_034554595.1_ASM3455459v1_genomic.fna	6.997807004	SdTVs
GCF_034493545.1_ASM3449354v1_genomic.fna	7.08913098	SdTVs
GCF_034493545.1_ASM3449354v1_genomic.fna	7.08913098	SdTVs
GCF_034448035.1_ASM3444803v1_genomic.fna	7.066181112	SdTVs
GCF_034448035.1_ASM3444803v1_genomic.fna	7.066181112	SdTVs
GCF_034448035.1_ASM3444803v1_genomic.fna	7.066181112	SdTVs
GCF_034479735.1_ASM3447973v1_genomic.fna	7.315346198	SdTVs
GCF_034479735.1_ASM3447973v1_genomic.fna	7.315346198	SdTVs
GCF_035584575.1_ASM3558457v1_genomic.fna	7.020857642	SdTVs
GCF_035584575.1_ASM3558457v1_genomic.fna	7.020857642	SdTVs
GCF_035621555.1_ASM3562155v1_genomic.fna	6.029280938	SdTVs
GCF_034564955.1_ASM3456495v1_genomic.fna	6.996317192	SdTVs
GCF_034564955.1_ASM3456495v1_genomic.fna	6.996317192	SdTVs
GCF_034494365.1_ASM3449436v1_genomic.fna	7.078838754	SdTVs
GCF_034494365.1_ASM3449436v1_genomic.fna	7.078838754	SdTVs
GCF_034494365.1_ASM3449436v1_genomic.fna	7.078838754	SdTVs
GCF_035666215.1_ASM3566621v1_genomic.fna	7.385818548	SdTVs
GCF_035226565.1_ASM3522656v1_genomic.fna	7.807242698	SdTVs
GCF_035621635.1_ASM3562163v1_genomic.fna	7.117283998	SdTVs
GCF_035621635.1_ASM3562163v1_genomic.fna	7.117283998	SdTVs
GCF_035919625.1_ASM3591962v1_genomic.fna	7.281342149	SdTVs
GCF_035593345.1_ASM3559334v1_genomic.fna	7.057114357	SdTVs
GCF_035747985.1_ASM3574798v1_genomic.fna	7.948963283	SdTVs
GCF_034644455.1_ASM3464445v1_genomic.fna	7.31489743	SdTVs
GCF_034644455.1_ASM3464445v1_genomic.fna	7.31489743	SdTVs
GCF_034644455.1_ASM3464445v1_genomic.fna	7.31489743	SdTVs
GCF_034644455.1_ASM3464445v1_genomic.fna	7.31489743	SdTVs
