host	GC%	type
GCF_038430215.1_ASM3843021v1_genomic.fna	56.88879833	SdTVs
GCF_038430215.1_ASM3843021v1_genomic.fna	56.88879833	SdTVs
GCF_038430215.1_ASM3843021v1_genomic.fna	56.88879833	SdTVs
GCF_038431915.1_ASM3843191v1_genomic.fna	66.04222086	SdTVs
GCF_038431915.1_ASM3843191v1_genomic.fna	66.04222086	SdTVs
GCF_038431915.1_ASM3843191v1_genomic.fna	66.04222086	SdTVs
GCF_038431915.1_ASM3843191v1_genomic.fna	66.04222086	SdTVs
GCF_038431915.1_ASM3843191v1_genomic.fna	66.04222086	SdTVs
GCF_038825855.1_ASM3882585v1_genomic.fna	37.91065682	SdTVs
GCF_038825855.1_ASM3882585v1_genomic.fna	37.91065682	SdTVs
GCF_038431905.1_ASM3843190v1_genomic.fna	65.80288814	SdTVs
GCF_038431905.1_ASM3843190v1_genomic.fna	65.80288814	SdTVs
GCF_038431905.1_ASM3843190v1_genomic.fna	65.80288814	SdTVs
GCF_038431905.1_ASM3843190v1_genomic.fna	65.80288814	SdTVs
GCF_038431905.1_ASM3843190v1_genomic.fna	65.80288814	SdTVs
GCF_038448985.1_ASM3844898v1_genomic.fna	55.42534562	SdTVs
GCF_038448985.1_ASM3844898v1_genomic.fna	55.42534562	SdTVs
GCF_038448985.1_ASM3844898v1_genomic.fna	55.42534562	SdTVs
GCF_038448985.1_ASM3844898v1_genomic.fna	55.42534562	SdTVs
GCF_038448985.1_ASM3844898v1_genomic.fna	55.42534562	SdTVs
GCF_038396445.1_ASM3839644v1_genomic.fna	52.11125043	SdTVs
GCF_038396445.1_ASM3839644v1_genomic.fna	52.11125043	SdTVs
GCF_038396445.1_ASM3839644v1_genomic.fna	52.11125043	SdTVs
GCF_038380105.1_ASM3838010v1_genomic.fna	51.84974904	SdTVs
GCF_038380105.1_ASM3838010v1_genomic.fna	51.84974904	SdTVs
GCF_038380105.1_ASM3838010v1_genomic.fna	51.84974904	SdTVs
GCF_038380105.1_ASM3838010v1_genomic.fna	51.84974904	SdTVs
GCF_038433795.1_ASM3843379v1_genomic.fna	65.7123618	SdTVs
GCF_038433795.1_ASM3843379v1_genomic.fna	65.7123618	SdTVs
GCF_039514605.1_ASM3951460v1_genomic.fna	40.27761038	SdTVs
GCF_039514605.1_ASM3951460v1_genomic.fna	40.27761038	SdTVs
GCF_038430245.1_ASM3843024v1_genomic.fna	56.70655015	SdTVs
GCF_038430245.1_ASM3843024v1_genomic.fna	56.70655015	SdTVs
GCF_038430245.1_ASM3843024v1_genomic.fna	56.70655015	SdTVs
GCF_038430245.1_ASM3843024v1_genomic.fna	56.70655015	SdTVs
GCF_038430245.1_ASM3843024v1_genomic.fna	56.70655015	SdTVs
GCF_038430245.1_ASM3843024v1_genomic.fna	56.70655015	SdTVs
GCF_039518015.1_ASM3951801v1_genomic.fna	56.93123462	SdTVs
GCF_039518015.1_ASM3951801v1_genomic.fna	56.93123462	SdTVs
GCF_039518015.1_ASM3951801v1_genomic.fna	56.93123462	SdTVs
GCF_039518015.1_ASM3951801v1_genomic.fna	56.93123462	SdTVs
GCF_039518015.1_ASM3951801v1_genomic.fna	56.93123462	SdTVs
GCF_039545775.1_ASM3954577v1_genomic.fna	57.3813984	SdTVs
GCF_039545775.1_ASM3954577v1_genomic.fna	57.3813984	SdTVs
GCF_039545775.1_ASM3954577v1_genomic.fna	57.3813984	SdTVs
GCF_038096165.1_Ps_ZS_1-9_v1_genomic.fna	58.49262886	SdTVs
GCF_038096165.1_Ps_ZS_1-9_v1_genomic.fna	58.49262886	SdTVs
GCF_038096165.1_Ps_ZS_1-9_v1_genomic.fna	58.49262886	SdTVs
GCF_038431215.1_ASM3843121v1_genomic.fna	56.99082884	SdTVs
GCF_038431215.1_ASM3843121v1_genomic.fna	56.99082884	SdTVs
GCF_038431215.1_ASM3843121v1_genomic.fna	56.99082884	SdTVs
GCF_038431215.1_ASM3843121v1_genomic.fna	56.99082884	SdTVs
GCF_038431215.1_ASM3843121v1_genomic.fna	56.99082884	SdTVs
GCF_038431215.1_ASM3843121v1_genomic.fna	56.99082884	SdTVs
GCF_038804275.1_ASM3880427v1_genomic.fna	60.58606883	SdTVs
GCF_038396595.1_ASM3839659v1_genomic.fna	66.236214	SdTVs
GCF_039604535.1_ASM3960453v2_genomic.fna	57.06651297	SdTVs
GCF_039604535.1_ASM3960453v2_genomic.fna	57.06651297	SdTVs
GCF_038592855.1_ASM3859285v1_genomic.fna	57.05213929	SdTVs
GCF_038592855.1_ASM3859285v1_genomic.fna	57.05213929	SdTVs
GCF_038178705.1_ASM3817870v1_genomic.fna	56.66993245	SdTVs
GCF_040429625.1_ASM4042962v1_genomic.fna	66.79513106	SdTVs
GCF_040436045.1_ASM4043604v1_genomic.fna	56.88738017	SdTVs
GCF_040436045.1_ASM4043604v1_genomic.fna	56.88738017	SdTVs
GCF_040436045.1_ASM4043604v1_genomic.fna	56.88738017	SdTVs
GCF_040436045.1_ASM4043604v1_genomic.fna	56.88738017	SdTVs
GCF_040436045.1_ASM4043604v1_genomic.fna	56.88738017	SdTVs
GCF_040436045.1_ASM4043604v1_genomic.fna	56.88738017	SdTVs
GCF_039704375.1_ASM3970437v1_genomic.fna	57.08018991	SdTVs
GCF_039704375.1_ASM3970437v1_genomic.fna	57.08018991	SdTVs
GCF_040256805.1_ASM4025680v1_genomic.fna	51.77102058	SdTVs
GCF_040029785.2_ASM4002978v1_genomic.fna	57.00792017	SdTVs
GCF_040029785.2_ASM4002978v1_genomic.fna	57.00792017	SdTVs
GCF_040029785.2_ASM4002978v1_genomic.fna	57.00792017	SdTVs
GCF_040029785.2_ASM4002978v1_genomic.fna	57.00792017	SdTVs
GCF_039728795.1_Pm5_genomic.fna	38.81289218	SdTVs
GCF_039728795.1_Pm5_genomic.fna	38.81289218	SdTVs
GCF_040224095.2_ASM4022409v2_genomic.fna	57.0785373	SdTVs
GCF_040436535.1_ASM4043653v1_genomic.fna	57.31252026	SdTVs
GCF_040436535.1_ASM4043653v1_genomic.fna	57.31252026	SdTVs
GCF_040436535.1_ASM4043653v1_genomic.fna	57.31252026	SdTVs
GCF_040112715.1_ASM4011271v1_genomic.fna	66.896607	SdTVs
GCF_040112715.1_ASM4011271v1_genomic.fna	66.896607	SdTVs
GCF_040112715.1_ASM4011271v1_genomic.fna	66.896607	SdTVs
GCF_040281505.1_ASM4028150v1_genomic.fna	66.27553104	SdTVs
GCF_040281505.1_ASM4028150v1_genomic.fna	66.27553104	SdTVs
GCF_040105165.1_ASM4010516v1_genomic.fna	57.09178789	SdTVs
GCF_040105165.1_ASM4010516v1_genomic.fna	57.09178789	SdTVs
GCF_040105165.1_ASM4010516v1_genomic.fna	57.09178789	SdTVs
GCF_040029055.1_ASM4002905v1_genomic.fna	57.0729291	SdTVs
GCF_040029055.1_ASM4002905v1_genomic.fna	57.0729291	SdTVs
GCF_040029055.1_ASM4002905v1_genomic.fna	57.0729291	SdTVs
GCF_040029055.1_ASM4002905v1_genomic.fna	57.0729291	SdTVs
GCF_039722655.1_ASM3972265v1_genomic.fna	57.31353326	SdTVs
GCF_039722655.1_ASM3972265v1_genomic.fna	57.31353326	SdTVs
GCF_040084795.1_ASM4008479v1_genomic.fna	67.67278163	SdTVs
GCF_040084795.1_ASM4008479v1_genomic.fna	67.67278163	SdTVs
GCF_040084795.1_ASM4008479v1_genomic.fna	67.67278163	SdTVs
GCF_039634515.1_ASM3963451v1_genomic.fna	60.96510581	SdTVs
GCF_039634515.1_ASM3963451v1_genomic.fna	60.96510581	SdTVs
GCF_040234495.1_E.a._E22_genomic.fna	53.61614144	SdTVs
GCF_039721945.1_ASM3972194v1_genomic.fna	57.84131976	SdTVs
GCF_039721945.1_ASM3972194v1_genomic.fna	57.84131976	SdTVs
GCF_039721945.1_ASM3972194v1_genomic.fna	57.84131976	SdTVs
GCF_040267515.1_UMSP_Dlac_medaka1_genomic.fna	66.1569998	SdTVs
GCF_040267515.1_UMSP_Dlac_medaka1_genomic.fna	66.1569998	SdTVs
GCF_040267515.1_UMSP_Dlac_medaka1_genomic.fna	66.1569998	SdTVs
GCF_040267515.1_UMSP_Dlac_medaka1_genomic.fna	66.1569998	SdTVs
GCF_039718975.1_ASM3971897v1_genomic.fna	55.63222433	SdTVs
GCF_040429595.1_ASM4042959v1_genomic.fna	66.39223783	SdTVs
GCF_040125995.1_ASM4012599v1_genomic.fna	53.5774812	SdTVs
GCF_040436295.1_ASM4043629v1_genomic.fna	56.88147185	SdTVs
GCF_040436295.1_ASM4043629v1_genomic.fna	56.88147185	SdTVs
GCF_040436295.1_ASM4043629v1_genomic.fna	56.88147185	SdTVs
GCF_040436295.1_ASM4043629v1_genomic.fna	56.88147185	SdTVs
GCF_040436295.1_ASM4043629v1_genomic.fna	56.88147185	SdTVs
GCF_040436295.1_ASM4043629v1_genomic.fna	56.88147185	SdTVs
GCF_040259325.1_ASM4025932v1_genomic.fna	51.82302406	SdTVs
GCF_040215525.1_ASM4021552v1_genomic.fna	50.31140578	SdTVs
GCF_040215525.1_ASM4021552v1_genomic.fna	50.31140578	SdTVs
GCF_040215525.1_ASM4021552v1_genomic.fna	50.31140578	SdTVs
GCF_039830125.1_ASM3983012v1_genomic.fna	65.96959594	SdTVs
GCF_039830125.1_ASM3983012v1_genomic.fna	65.96959594	SdTVs
GCF_039621635.1_ASM3962163v1_genomic.fna	53.61706508	SdTVs
GCF_039654065.1_ASM3965406v1_genomic.fna	56.43565606	SdTVs
GCF_039654065.1_ASM3965406v1_genomic.fna	56.43565606	SdTVs
GCF_040268305.1_ASM4026830v1_genomic.fna	63.01602063	SdTVs
GCF_040268305.1_ASM4026830v1_genomic.fna	63.01602063	SdTVs
GCF_040268305.1_ASM4026830v1_genomic.fna	63.01602063	SdTVs
GCF_040235355.1_ASM4023535v1_genomic.fna	61.77302756	SdTVs
GCF_040235355.1_ASM4023535v1_genomic.fna	61.77302756	SdTVs
GCF_040235355.1_ASM4023535v1_genomic.fna	61.77302756	SdTVs
GCF_040084805.1_ASM4008480v1_genomic.fna	66.12115504	SdTVs
GCF_040070525.1_ASM4007052v1_genomic.fna	64.07032718	SdTVs
GCF_040070525.1_ASM4007052v1_genomic.fna	64.07032718	SdTVs
GCF_039880285.1_ASM3988028v1_genomic.fna	61.13995328	SdTVs
GCF_040436505.1_ASM4043650v1_genomic.fna	57.95058032	SdTVs
GCF_039909535.1_ASM3990953v1_genomic.fna	50.4675113	SdTVs
GCF_039909535.1_ASM3990953v1_genomic.fna	50.4675113	SdTVs
GCF_039909535.1_ASM3990953v1_genomic.fna	50.4675113	SdTVs
GCF_039909535.1_ASM3990953v1_genomic.fna	50.4675113	SdTVs
GCF_039909535.1_ASM3990953v1_genomic.fna	50.4675113	SdTVs
GCF_039909535.1_ASM3990953v1_genomic.fna	50.4675113	SdTVs
GCF_039909535.1_ASM3990953v1_genomic.fna	50.4675113	SdTVs
GCF_040105085.1_ASM4010508v1_genomic.fna	53.59400315	SdTVs
GCF_039704295.1_ASM3970429v1_genomic.fna	56.60839848	SdTVs
GCF_039704295.1_ASM3970429v1_genomic.fna	56.60839848	SdTVs
GCF_039704295.1_ASM3970429v1_genomic.fna	56.60839848	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039912655.1_ASM3991265v1_genomic.fna	50.66467273	SdTVs
GCF_039725435.1_ASM3972543v1_genomic.fna	57.11037095	SdTVs
GCF_040436785.1_ASM4043678v1_genomic.fna	50.63949475	SdTVs
GCF_040436785.1_ASM4043678v1_genomic.fna	50.63949475	SdTVs
GCF_040436785.1_ASM4043678v1_genomic.fna	50.63949475	SdTVs
GCF_040436785.1_ASM4043678v1_genomic.fna	50.63949475	SdTVs
GCF_040436785.1_ASM4043678v1_genomic.fna	50.63949475	SdTVs
GCF_040436785.1_ASM4043678v1_genomic.fna	50.63949475	SdTVs
GCF_040518045.1_ASM4051804v1_genomic.fna	56.58410675	SdTVs
GCF_040518045.1_ASM4051804v1_genomic.fna	56.58410675	SdTVs
GCF_040518045.1_ASM4051804v1_genomic.fna	56.58410675	SdTVs
GCF_040954495.1_ASM4095449v1_genomic.fna	65.98951394	SdTVs
GCF_040438935.1_ASM4043893v1_genomic.fna	61.45128078	SdTVs
GCF_040938545.1_ASM4093854v1_genomic.fna	59.57316927	SdTVs
GCF_040735515.1_ASM4073551v1_genomic.fna	54.65839261	SdTVs
GCF_040735515.1_ASM4073551v1_genomic.fna	54.65839261	SdTVs
GCF_040735515.1_ASM4073551v1_genomic.fna	54.65839261	SdTVs
GCF_040536835.1_ASM4053683v1_genomic.fna	65.94694789	SdTVs
GCF_040536835.1_ASM4053683v1_genomic.fna	65.94694789	SdTVs
GCF_040937955.1_ASM4093795v1_genomic.fna	40.27044511	SdTVs
GCF_040937955.1_ASM4093795v1_genomic.fna	40.27044511	SdTVs
GCF_040448305.1_ASM4044830v1_genomic.fna	59.68841641	SdTVs
GCF_040956595.1_ASM4095659v1_genomic.fna	52.17246344	SdTVs
GCF_040956595.1_ASM4095659v1_genomic.fna	52.17246344	SdTVs
GCF_040956595.1_ASM4095659v1_genomic.fna	52.17246344	SdTVs
GCF_040956595.1_ASM4095659v1_genomic.fna	52.17246344	SdTVs
GCF_040956595.1_ASM4095659v1_genomic.fna	52.17246344	SdTVs
GCF_040956075.1_ASM4095607v1_genomic.fna	65.96111396	SdTVs
GCF_040931625.1_ASM4093162v1_genomic.fna	66.35410801	SdTVs
GCF_041081805.1_NC34_genomic.fna	57.23875822	SdTVs
GCF_041081805.1_NC34_genomic.fna	57.23875822	SdTVs
GCF_040746095.1_ASM4074609v1_genomic.fna	61.63141137	SdTVs
GCF_040746095.1_ASM4074609v1_genomic.fna	61.63141137	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040969815.1_ASM4096981v1_genomic.fna	51.93622507	SdTVs
GCF_040550555.1_ASM4055055v1_genomic.fna	56.93843572	SdTVs
GCF_040822035.1_ASM4082203v1_genomic.fna	62.4598993	SdTVs
GCF_040822035.1_ASM4082203v1_genomic.fna	62.4598993	SdTVs
GCF_040822035.1_ASM4082203v1_genomic.fna	62.4598993	SdTVs
GCF_040740485.1_Kosakonia_cowanii_strain_H1_genomic.fna	56.27169717	SdTVs
GCF_041021985.1_ASM4102198v1_genomic.fna	50.61880062	SdTVs
GCF_041021985.1_ASM4102198v1_genomic.fna	50.61880062	SdTVs
GCF_041021965.1_ASM4102196v1_genomic.fna	50.61940853	SdTVs
GCF_041021965.1_ASM4102196v1_genomic.fna	50.61940853	SdTVs
GCF_040551235.1_ASM4055123v1_genomic.fna	50.76186813	SdTVs
GCF_040551235.1_ASM4055123v1_genomic.fna	50.76186813	SdTVs
GCF_040551235.1_ASM4055123v1_genomic.fna	50.76186813	SdTVs
GCF_040438915.1_ASM4043891v1_genomic.fna	60.11562634	SdTVs
GCF_041004885.1_W61_genomic.fna	57.1066978	SdTVs
GCF_041004885.1_W61_genomic.fna	57.1066978	SdTVs
GCF_041004885.1_W61_genomic.fna	57.1066978	SdTVs
GCF_041004885.1_W61_genomic.fna	57.1066978	SdTVs
GCF_041004885.1_W61_genomic.fna	57.1066978	SdTVs
GCF_041004435.1_W91_genomic.fna	57.24185984	SdTVs
GCF_041004435.1_W91_genomic.fna	57.24185984	SdTVs
GCF_041006055.1_ASM4100605v1_genomic.fna	57.50417216	SdTVs
GCF_041117435.1_ASM4111743v1_genomic.fna	52.24922284	SdTVs
GCF_041117435.1_ASM4111743v1_genomic.fna	52.24922284	SdTVs
GCF_041117435.1_ASM4111743v1_genomic.fna	52.24922284	SdTVs
GCF_041117435.1_ASM4111743v1_genomic.fna	52.24922284	SdTVs
GCF_040550655.1_ASM4055065v1_genomic.fna	57.24532652	SdTVs
GCF_040550655.1_ASM4055065v1_genomic.fna	57.24532652	SdTVs
GCF_040956915.1_ASM4095691v1_genomic.fna	52.10828134	SdTVs
GCF_040956915.1_ASM4095691v1_genomic.fna	52.10828134	SdTVs
GCF_040956915.1_ASM4095691v1_genomic.fna	52.10828134	SdTVs
GCF_040956915.1_ASM4095691v1_genomic.fna	52.10828134	SdTVs
GCF_040956915.1_ASM4095691v1_genomic.fna	52.10828134	SdTVs
GCF_040790885.1_ASM4079088v1_genomic.fna	61.60312252	SdTVs
GCF_040784885.1_S22_2161_genomic.fna	52.143046	SdTVs
GCF_040784885.1_S22_2161_genomic.fna	52.143046	SdTVs
GCF_040784885.1_S22_2161_genomic.fna	52.143046	SdTVs
GCF_040571345.1_MRSN895358_genomic.fna	55.49471003	SdTVs
GCF_040571345.1_MRSN895358_genomic.fna	55.49471003	SdTVs
GCF_040790865.1_ASM4079086v1_genomic.fna	61.60294249	SdTVs
GCF_041004125.1_W180_genomic.fna	55.06738379	SdTVs
GCF_041004125.1_W180_genomic.fna	55.06738379	SdTVs
GCF_041004125.1_W180_genomic.fna	55.06738379	SdTVs
GCF_041004125.1_W180_genomic.fna	55.06738379	SdTVs
GCF_041005825.1_W55_genomic.fna	54.28846102	SdTVs
GCF_041005825.1_W55_genomic.fna	54.28846102	SdTVs
GCF_041005825.1_W55_genomic.fna	54.28846102	SdTVs
GCF_041005825.1_W55_genomic.fna	54.28846102	SdTVs
GCF_041005825.1_W55_genomic.fna	54.28846102	SdTVs
GCF_041075105.1_ASM4107510v1_genomic.fna	47.51215627	SdTVs
GCF_041075105.1_ASM4107510v1_genomic.fna	47.51215627	SdTVs
GCF_040571335.1_MRSN100690_genomic.fna	65.64326024	SdTVs
GCF_040571335.1_MRSN100690_genomic.fna	65.64326024	SdTVs
GCF_040571335.1_MRSN100690_genomic.fna	65.64326024	SdTVs
GCF_040893115.1_ASM4089311v1_genomic.fna	39.06247613	SdTVs
GCF_040893115.1_ASM4089311v1_genomic.fna	39.06247613	SdTVs
GCF_040893115.1_ASM4089311v1_genomic.fna	39.06247613	SdTVs
GCF_040958905.1_ASM4095890v1_genomic.fna	59.5732308	SdTVs
GCF_040803885.1_ASM4080388v1_genomic.fna	56.91196705	SdTVs
GCF_040783435.1_ASM4078343v1_genomic.fna	45.81044254	SdTVs
GCF_040703135.1_ASM4070313v1_genomic.fna	57.21630475	SdTVs
GCF_040703135.1_ASM4070313v1_genomic.fna	57.21630475	SdTVs
GCF_040805115.1_ASM4080511v1_genomic.fna	60.73936371	SdTVs
GCF_040805115.1_ASM4080511v1_genomic.fna	60.73936371	SdTVs
GCF_041003495.1_CXW216_genomic.fna	56.9450278	SdTVs
GCF_041003495.1_CXW216_genomic.fna	56.9450278	SdTVs
GCF_041003495.1_CXW216_genomic.fna	56.9450278	SdTVs
GCF_040550165.1_ASM4055016v1_genomic.fna	57.24321338	SdTVs
GCF_040550165.1_ASM4055016v1_genomic.fna	57.24321338	SdTVs
GCF_040550265.1_ASM4055026v1_genomic.fna	56.93855806	SdTVs
GCF_040550265.1_ASM4055026v1_genomic.fna	56.93855806	SdTVs
GCF_040930405.1_ASM4093040v1_genomic.fna	54.89564745	SdTVs
GCF_040930405.1_ASM4093040v1_genomic.fna	54.89564745	SdTVs
GCF_040930405.1_ASM4093040v1_genomic.fna	54.89564745	SdTVs
GCF_040930405.1_ASM4093040v1_genomic.fna	54.89564745	SdTVs
GCF_040930405.1_ASM4093040v1_genomic.fna	54.89564745	SdTVs
GCF_040516005.1_ASM4051600v1_genomic.fna	61.5230909	SdTVs
GCF_040516005.1_ASM4051600v1_genomic.fna	61.5230909	SdTVs
GCF_040516005.1_ASM4051600v1_genomic.fna	61.5230909	SdTVs
GCF_040516005.1_ASM4051600v1_genomic.fna	61.5230909	SdTVs
GCF_040438975.1_ASM4043897v1_genomic.fna	67.48631542	SdTVs
GCF_040735975.1_CI00795_hybrid_assembly_genomic.fna	66.43867521	SdTVs
GCF_040893155.1_ASM4089315v1_genomic.fna	57.46288658	SdTVs
GCF_040893155.1_ASM4089315v1_genomic.fna	57.46288658	SdTVs
GCF_041003655.1_W281_genomic.fna	57.12676628	SdTVs
GCF_041003655.1_W281_genomic.fna	57.12676628	SdTVs
GCF_041003655.1_W281_genomic.fna	57.12676628	SdTVs
GCF_040763125.1_ASM4076312v1_genomic.fna	57.27878034	SdTVs
GCF_040763125.1_ASM4076312v1_genomic.fna	57.27878034	SdTVs
GCF_040956515.1_ASM4095651v1_genomic.fna	52.2715186	SdTVs
GCF_040956515.1_ASM4095651v1_genomic.fna	52.2715186	SdTVs
GCF_040930385.1_ASM4093038v1_genomic.fna	57.45444158	SdTVs
GCF_040930385.1_ASM4093038v1_genomic.fna	57.45444158	SdTVs
GCF_040834065.1_ASM4083406v1_genomic.fna	55.87349481	SdTVs
GCF_040834065.1_ASM4083406v1_genomic.fna	55.87349481	SdTVs
GCF_040834065.1_ASM4083406v1_genomic.fna	55.87349481	SdTVs
GCF_040834065.1_ASM4083406v1_genomic.fna	55.87349481	SdTVs
GCF_041228115.3_NCPPB3728v2_ONT_genomic.fna	66.37829436	SdTVs
GCF_041514655.1_ASM4151465v1_genomic.fna	56.58528385	SdTVs
GCF_041514655.1_ASM4151465v1_genomic.fna	56.58528385	SdTVs
GCF_041514655.1_ASM4151465v1_genomic.fna	56.58528385	SdTVs
GCF_041514655.1_ASM4151465v1_genomic.fna	56.58528385	SdTVs
GCF_041514655.1_ASM4151465v1_genomic.fna	56.58528385	SdTVs
GCF_041514655.1_ASM4151465v1_genomic.fna	56.58528385	SdTVs
GCF_041447655.1_SK-1_genomic.fna	52.17082685	SdTVs
GCF_041447655.1_SK-1_genomic.fna	52.17082685	SdTVs
GCF_041447655.1_SK-1_genomic.fna	52.17082685	SdTVs
GCF_041447655.1_SK-1_genomic.fna	52.17082685	SdTVs
GCF_041154415.1_ASM4115441v1_genomic.fna	67.57467432	SdTVs
GCF_041273615.1_ASM4127361v1_genomic.fna	41.3222771	SdTVs
GCF_041504355.1_ASM4150435v1_genomic.fna	62.89561019	SdTVs
GCF_041524235.1_ASM4152423v1_genomic.fna	55.98437704	SdTVs
GCF_041200275.1_ASM4120027v1_genomic.fna	56.64405938	SdTVs
GCF_041200275.1_ASM4120027v1_genomic.fna	56.64405938	SdTVs
GCF_041200275.1_ASM4120027v1_genomic.fna	56.64405938	SdTVs
GCF_041200275.1_ASM4120027v1_genomic.fna	56.64405938	SdTVs
GCF_041200275.1_ASM4120027v1_genomic.fna	56.64405938	SdTVs
GCF_041200275.1_ASM4120027v1_genomic.fna	56.64405938	SdTVs
GCF_041519425.1_ASM4151942v1_genomic.fna	66.23387232	SdTVs
GCF_041519425.1_ASM4151942v1_genomic.fna	66.23387232	SdTVs
GCF_041409665.1_ASM4140966v1_genomic.fna	65.525856	SdTVs
GCF_041283585.1_ASM4128358v1_genomic.fna	57.04615638	SdTVs
GCF_041514725.1_ASM4151472v1_genomic.fna	56.74114751	SdTVs
GCF_041514725.1_ASM4151472v1_genomic.fna	56.74114751	SdTVs
GCF_041514725.1_ASM4151472v1_genomic.fna	56.74114751	SdTVs
GCF_041514725.1_ASM4151472v1_genomic.fna	56.74114751	SdTVs
GCF_041514725.1_ASM4151472v1_genomic.fna	56.74114751	SdTVs
GCF_041514725.1_ASM4151472v1_genomic.fna	56.74114751	SdTVs
GCF_041282635.1_ASM4128263v1_genomic.fna	54.97944129	SdTVs
GCF_041411125.1_ASM4141112v1_genomic.fna	51.89373254	SdTVs
GCF_041411125.1_ASM4141112v1_genomic.fna	51.89373254	SdTVs
GCF_041411125.1_ASM4141112v1_genomic.fna	51.89373254	SdTVs
GCF_041514545.1_ASM4151454v1_genomic.fna	56.64202847	SdTVs
GCF_041514545.1_ASM4151454v1_genomic.fna	56.64202847	SdTVs
GCF_041514545.1_ASM4151454v1_genomic.fna	56.64202847	SdTVs
GCF_041514545.1_ASM4151454v1_genomic.fna	56.64202847	SdTVs
GCF_041514545.1_ASM4151454v1_genomic.fna	56.64202847	SdTVs
GCF_041514545.1_ASM4151454v1_genomic.fna	56.64202847	SdTVs
GCF_041075215.1_UNIL_MWF_101_2024_genomic.fna	56.65134572	SdTVs
GCF_041283545.1_ASM4128354v1_genomic.fna	56.64012397	SdTVs
GCF_041283545.1_ASM4128354v1_genomic.fna	56.64012397	SdTVs
GCF_041283545.1_ASM4128354v1_genomic.fna	56.64012397	SdTVs
GCF_041283545.1_ASM4128354v1_genomic.fna	56.64012397	SdTVs
GCF_041283545.1_ASM4128354v1_genomic.fna	56.64012397	SdTVs
GCF_041283545.1_ASM4128354v1_genomic.fna	56.64012397	SdTVs
GCF_041320245.1_ASM4132024v1_genomic.fna	50.94100648	SdTVs
GCF_041320245.1_ASM4132024v1_genomic.fna	50.94100648	SdTVs
GCF_041319725.1_ASM4131972v1_genomic.fna	51.91665984	SdTVs
GCF_041319725.1_ASM4131972v1_genomic.fna	51.91665984	SdTVs
GCF_041319725.1_ASM4131972v1_genomic.fna	51.91665984	SdTVs
GCF_041319725.1_ASM4131972v1_genomic.fna	51.91665984	SdTVs
GCF_041319725.1_ASM4131972v1_genomic.fna	51.91665984	SdTVs
GCF_041315795.1_ASM4131579v1_genomic.fna	56.99906483	SdTVs
GCF_041501525.1_9SWL_IVRI_genomic.fna	66.4485902	SdTVs
GCF_041501545.1_16ShHly_IVRI_genomic.fna	66.71898246	SdTVs
GCF_041315705.1_ASM4131570v1_genomic.fna	56.81870293	SdTVs
GCF_041316205.1_ASM4131620v1_genomic.fna	57.31776983	SdTVs
GCF_041320315.1_Pantoea_ananatis_LPP-1_genomic.fna	53.58572954	SdTVs
GCF_041464075.1_Sian_SB4e_Nov012A_05_Novo_LR_0_genomic.fna	54.96776509	SdTVs
GCF_041464075.1_Sian_SB4e_Nov012A_05_Novo_LR_0_genomic.fna	54.96776509	SdTVs
GCF_041464075.1_Sian_SB4e_Nov012A_05_Novo_LR_0_genomic.fna	54.96776509	SdTVs
GCF_041222845.1_ASM4122284v1_genomic.fna	55.78018874	SdTVs
GCF_041222845.1_ASM4122284v1_genomic.fna	55.78018874	SdTVs
GCF_041200235.1_ASM4120023v1_genomic.fna	57.13151664	SdTVs
GCF_041200235.1_ASM4120023v1_genomic.fna	57.13151664	SdTVs
GCF_041200235.1_ASM4120023v1_genomic.fna	57.13151664	SdTVs
GCF_041200235.1_ASM4120023v1_genomic.fna	57.13151664	SdTVs
GCF_041283535.1_ASM4128353v1_genomic.fna	56.6537899	SdTVs
GCF_041283535.1_ASM4128353v1_genomic.fna	56.6537899	SdTVs
GCF_041283535.1_ASM4128353v1_genomic.fna	56.6537899	SdTVs
GCF_041283535.1_ASM4128353v1_genomic.fna	56.6537899	SdTVs
